bID,name,address,cord,numOfReview,rating,zipcode,cuisine
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,"30 W 32nd St, New York, NY 10001","40.7476119995117, -73.9871597290039",602,3.0,10001,chinese
2UmeXoBQ6zRNn0Zv_VcAjw,JiangNan 江南食府,"133-42 39th Ave, Ste 101, Flushing, NY 11354","40.759239, -73.83256",270,4.5,11354,chinese
6kCo3xb87Sc3Aa5ZSWzNnw,Kung Fu Kitchen,"610 8th Ave, New York, NY 10018","40.755631112182144, -73.99066",482,3.5,10018,chinese
c_YQu6gmnG_v7nXoTQHzHA,Xiao Chuan Dian,"8 Henry Ave, Palisades Park, NJ 07650","40.8462581, -73.9995048",48,4.0,07650,chinese
cGSLzPA_SCWrN3cyT86Nhw,Dun Huang - Upper West,"1268 Amsterdam Ave, New York, NY 10027","40.81106, -73.95818",90,3.5,10027,chinese
VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,"15 Union Square W, New York, NY 10003","40.73589, -73.9917",118,4.0,10003,chinese
UBY796Pa8HAuqC2uRR0WNg,Dim Sum Sam,"240 W 40th St, New York, NY 10018","40.755247, -73.989578",26,4.5,10018,chinese
Dqp5Itsj9dN0Ewz8Gm853g,Philippe Downtown,"355 W 16th St, New York, NY 10011","40.74213, -74.0038",148,4.0,10011,chinese
GAFqRBlqZpLK2vYbiqzYhA,Peppercorn Station,"66 W 39th St, New York, NY 10018","40.75266, -73.98512",49,4.5,10018,chinese
vZgJyMZlpSSS_Y-duxd4_A,Kings Co Imperial,"20 Skillman Ave, Brooklyn, NY 11211","40.71512, -73.95097",374,4.0,11211,chinese
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,"484 Amsterdam Ave, New York, NY 10024","40.78609, -73.97658",1279,4.0,10024,chinese
ZiGeqmXH55hVegpqnqoznw,Aquarius Seafood Restaurant,"230-234 Main St, Fort Lee, NJ 07024","40.8515556, -73.9718064",366,3.5,07024,chinese
pBNMZp_tKCAfRNx7-ybcHQ,Calle Dao - Chelsea,"461 W 23rd St, New York, NY 10011","40.74769301, -74.00350737",955,4.5,10011,chinese
8ZBbl3VN-cu6PFOL0D7-8A,Hunan Village,"339 Lexington Ave New York Ny, New York, NY 10016","40.749688, -73.977171",28,4.0,10016,chinese
r6r-XK_wL02FQdAgaauTxg,Kame,"330 8th Ave, New York, NY 10001","40.7474881059799, -73.996648862958",641,4.5,10001,chinese
-2FAuHbWsc_rxuSaeYAhCw,Green Garden Village,"216 Grand St, New York, NY 10013","40.7190136, -73.9959638",84,4.5,10013,chinese
P2bxlKAmRWZIpHdJ_JT3fg,East Harbor Seafood Palace ,"714 65th St, Brooklyn, NY 11220","40.633425, -74.014425",769,4.0,11220,chinese
XaEFFUabnbH8ZF7ccmSAlQ,South Of The Clouds,"16 W 8th St, New York, NY 10011","40.73264, -73.99752",233,4.0,10011,chinese
kBZggrnSP1kcUMnsnfkTaQ,Nan Xiang Xiao Long Bao - Flushing,"39-16 Prince St, Ste 104, Flushing, NY 11354","40.75924, -73.8326",4255,4.0,11354,chinese
EN9_LsFpY44Hkzcnu0jfIg,Dynasty Dim Sum,"381 3rd Ave, New York, NY 10016","40.74148, -73.98087",194,4.0,10016,chinese
HOfNVzn45dwctTOCLVPj2g,So Do Fun,"155 3rd Ave, New York, NY 10003","40.73415, -73.98633",31,4.0,10003,chinese
mIbmzqQ473BUF8cngXXs_Q,Joy Love Club,"232 8th Ave, New York, NY 10011","40.7444, -73.99891",103,4.5,10011,chinese
W5RSIwNKBa7k0jeAs5KDYg,Mei Jin Ramen,"1574 2nd Ave, New York, NY 10028","40.775049, -73.953553",799,4.0,10028,chinese
oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake - New York,"342 Lexington Ave, New York, NY 10016","40.74993, -73.97746",1769,4.0,10016,chinese
diCW3Pj1PTVRSyol_d7cZw,Chef's Table at Brooklyn Fare,"431 W 37th St, New York, NY 10018","40.7561930774282, -73.9966090932068",615,4.5,10018,chinese
scTDvJ2M2jDbb1ntVeIyxA,Hao Noodle - West Village,"401 6th Ave, New York, NY 10014","40.7334863190479, -73.9998929006093",821,4.0,10014,chinese
pb_cHcy8D8UC-jQ-Q524ug,Som Bo,"143 8th Ave, New York, NY 10011","40.74192, -74.00136",263,4.0,10011,chinese
UaQF4mv6hVjiegkwUvQeMQ,Dim Sum Chelsea,"236 8th Ave, New York, NY 10011","40.744624, -73.998649",151,4.5,10011,chinese
vQX7y4Yoknpso033IDATqA,Wenwen,"1025 Manhattan Ave, Brooklyn, NY 11222","40.73398, -73.95504",90,4.0,11222,chinese
R26zweQ8-xoZS7iHkXQOvw,Shanghai 21,"21 Mott St, New York, NY 10013","40.71441, -73.99902",1894,4.0,10013,chinese
H_KyiRhwho8rdlw_R93_0Q,Marea,"240 Central Park S, New York, NY 10019","40.7674213694566, -73.9810554368179",2286,4.0,10019,chinese
7Qvh0oFRsoqrO9qNlcMKXQ,Saigon Shack,"114 Macdougal St, New York, NY 10012","40.72969, -74.000629",2604,4.0,10012,chinese
ryvBsB9FrBBZDak87iGS1w,Sea Fire Grill,"158 E 48th St, New York, NY 10017","40.754694494554826, -73.97222533963885",1428,4.5,10017,chinese
Bwj7nzWphGV6FaZ_ygTSOg,Happy Hot Hunan,"969 Amsterdam Ave, New York, NY 10025","40.80133, -73.96466",180,3.5,10025,chinese
MdDj13LgIs0WdbIdiyqB7Q,Pinch Chinese,"177 Prince St, New York, NY 10012","40.72645222833495, -74.0017973317552",432,4.0,10012,chinese
kwq1W0opBnOYKoUXWYyQ5g,Momokawa,"1466 1st Ave, New York, NY 10075","40.77047, -73.9537",217,4.0,10075,chinese
Jy7htqnnxlKB2vZO42_-aw,Ding Asian Szechuan Hot Pot Restaurant,"234 W 48th St, New York, NY 10036","40.76064, -73.98635",197,3.5,10036,chinese
oyyubJoK0VZ2V3a5sVJULg,Natsumi,"226 W 50th St, New York, NY 10019","40.761673475325274, -73.98518550748527",921,4.0,10019,chinese
KSleHGTG1yL1E7OEFFPoNQ,LaoMa Spicy,"58 E 8th St, New York, NY 10003","40.73089, -73.99343",226,4.0,10003,chinese
gDCK63W5_8-tdCCWr92rbw,Shan,"191 Smith St, Brooklyn, NY 11201","40.68524, -73.99133",43,4.5,11201,chinese
_FhKGcCbiYgtkXcCiwTAiA,Aburiya Kinnosuke,"213 E 45th St, New York, NY 10017","40.752583, -73.972274",796,4.0,10017,chinese
riEXluKIJm3Behd9WA5Y5w,Han Dynasty,"307 W 38th St, Kitchen United, New York, NY 10018","40.75505, -73.99216",10,3.0,10018,chinese
f7jZvRH-h76F4emzvKytaQ,Tuk Tuk,"4906 Vernon Blvd, Long Island City, NY 11101","40.743232, -73.954254",749,4.0,11101,chinese
YC-wGlO0oOkEIaCEDZv-ag,Yakitori Totto,"251 W 55th St, Fl 2, New York, NY 10019","40.765375, -73.983114",1405,4.0,10019,chinese
Sj2StOWkhHIPE6_sS5RMCQ,Evergreen On 38,"10 E 38th St, New York, NY 10016","40.75041, -73.98199",287,3.5,10016,chinese
HoU-pi4U4EK-AwkTxNCAEg,Lisa's Dumplings,"57th St & 8th Ave, New York, NY 10019","40.7689469190942, -73.9824067136363",100,4.0,10019,chinese
53lgp8fFEuK3Yo7yeXc89A,Tim Ho Wan - Hell's Kitchen,"610 9th Ave, New York, NY 10036","40.75935, -73.99175",522,4.0,10036,chinese
X4hEgOBOLTYFhlWO-gAFxQ,Tipsy Shanghai,"228 Thompson St, New York, NY 10012","40.72929, -73.99882",346,4.0,10012,chinese
zYoL-o9YJpGTwJ-Gmj8AFA,Jue Lan Club,"49 W 20th St, New York, NY 10011","40.7409694, -73.9934031",702,3.5,10011,chinese
7hh2eP4HVkyjtpcqeITk3Q,Ollie's Noodle Shop & Grille,"2705 Broadway, New York, NY 10025","40.79942, -73.96868",205,3.0,10025,chinese
FcQA5tV8wlz6jg_UK_s7Hw,Simply Noodles,"267  Amsterdam Ave, New York, NY 10023","40.7788403, -73.98118199999999",48,5.0,10023,chinese
R18bhjYmKxpwfkwGFlWW2g,Hanbat Restaurant,"53 W 35th St, New York, NY 10001","40.75015, -73.9863",543,3.5,10001,chinese
TN4RnyqHMSupRFot4Q-_EA,Ippudo Westside,"321 W 51st St, New York, NY 10019","40.76344, -73.98661",3914,4.0,10019,chinese
oWBDdSamOzxMJzsD_-seXg,Noodies,"830 9th Ave, New York, NY 10019","40.7662850538302, -73.9866788007826",546,4.0,10019,chinese
FizBsTIAJwNrImIG1mPDcg,Barn Joo,"35 Union Sq W, New York, NY 10003","40.73684, -73.99069",1811,4.0,10003,chinese
UNyGz06_7RendbswIyNYtA,Shu Han Ju,"465 6th Ave, New York, NY 10011","40.73558, -73.99843",192,3.5,10011,chinese
xSY8MI449l9HvKJKBSlVHA,Korean Express,"807 Lexington Ave, New York, NY 10065","40.76423, -73.96654",329,3.5,10065,chinese
TwxP5xU_xyzlf7SVzCnpuA,Proong Noodle Bar,"347 1st Ave, New York, NY 10010","40.73528, -73.98003",189,4.5,10010,chinese
D0EV-xXaUUi35raZ_hWg-w,Momofuku Ssam Bar,"89 South St, Pier 17, New York, NY 10038","40.705476024827576, -74.0016428",93,4.0,10038,chinese
bnDfFdiCcPzhuNWUJORvLQ,Noodle Village,"13 Mott St, New York, NY 10013","40.714167, -73.998803",1305,4.0,10013,chinese
O1fUmxt3kbV-rnyjBtzAfw,THEP Thai Restaurant,"1439 2nd Ave, New York, NY 10021","40.77078, -73.95727",2238,4.5,10021,chinese
u0qfikB-ppp6UwoNKqxlRw,Flame,"100 W 82nd St, New York, NY 10024","40.78396, -73.97444",490,4.0,10024,chinese
g_5V15Xp1OvB1QXuGMstYA,Chef Yu,"520 8th Ave, GFL, New York, NY 10018","40.75352133489135, -73.99226032843487",623,3.0,10018,chinese
L9SuMN3UsGipopWOe3pr9w,Chiko,"954 Manhattan Ave, Brooklyn, NY 11222","40.7319, -73.95422",49,4.5,11222,chinese
2J3--ZI6CcoYLWSYYVdt7Q,Milu,"333 Park Ave S, New York, NY 10010","40.741084, -73.985324",178,4.5,10010,chinese
gNmF50bsYnpVQCNXoW02mg,Jing Fong Restaurant,"202 Centre St, New York, NY 10013","40.71882649220873, -73.99901858958395",78,4.0,10013,chinese
0eLtFI6MeEYM2rlMtcjRaQ,IZAKAYA E.A.K. Hell's Kitchen,"360 W 46th St, New York, NY 10036","40.76054, -73.99018342883555",214,4.0,10036,chinese
Lp8vAE5nHSt5zbu-lSGK8A,Hop Lee Restaurant,"16 Mott St, New York, NY 10013","40.71426, -73.99849",348,4.0,10013,chinese
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,"132 W 31st St, New York, NY 10001","40.74839, -73.99062",1137,4.0,10001,chinese
BF6pY829iPBERt15CG1g3w,At Nine Restaurant & Bar,"592 9th Ave, New York, NY 10036","40.758697, -73.992064",581,4.0,10036,chinese
Ej-hrhc8HFWfijN4X5akOg,Dim Sum Palace,"33 W 33rd St, New York, NY 10001","40.7486498128575, -73.98684828079797",194,4.0,10001,chinese
Va_mnsEvBghHXvc7uZIWJQ,Spice Symphony,"182 Lexington Ave, New York, NY 10016","40.744722, -73.981202",653,4.0,10016,chinese
8cyRl5HIQzbkYD7orq223g,SHI,"4720 Center Blvd, Long Island City, NY 11109","40.74599336793073, -73.957094",896,3.5,11109,chinese
LpVbI-E9C-CSp7WhU5h2Iw,Fishmarket Restaurant,"111 South St, New York, NY 10038","40.70717, -74.00192",614,4.5,10038,chinese
w3wKbjuNCZnYoPOr-FCk5w,New Moon,"547 2nd Ave, New York, NY 10016","40.742569, -73.977856",198,3.5,10016,chinese
wzmeaMTm5cZ1JCjep7iQeA,ZLS BBQ,"219 E 23rd St, New York, NY 10010","40.73852, -73.98201",30,4.5,10010,chinese
5-cv4xv4IBao7N1LSH6tHA,Der Krung Thai Cuisine,"860 9th Ave, New York, NY 10019","40.7670715, -73.9861371779099",268,4.0,10019,chinese
HvN9eVtlm9MnOQCL_GlRSg,Pho Saigon,"987 1st Ave, New York, NY 10022","40.7565899362516, -73.9644254744053",213,3.5,10022,chinese
iueVEi_vQxdAzdXs-8Fvrg,Atami Japanese Fusion,"1167 2nd Ave, New York, NY 10065","40.76226, -73.9635",164,4.0,10065,chinese
HPwH6d3yshPeF0pywgDfSw,Jiang Nan,"97 Montgomery St, Jersey City, NJ 07302","40.71681948978749, -74.03873209999999",46,4.0,07302,chinese
9U5tPyF6QEiVntlyTemxKA,House of Joy,"28 Pell St, New York, NY 10013","40.71510354400104, -73.998459",156,4.5,10013,chinese
k67-o4M_l_7LO_RxWBIpbA,Dainobu,"498 6th Ave, New York, NY 10011","40.736282, -73.9972",115,4.5,10011,chinese
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,"423 9th Ave, New York, NY 10001","40.753277148143, -73.996643608314",93,3.5,10001,chinese
fVsH6QIJPzXpVbgmeiolsA,Jungsik,"2 Harrison St, New York, NY 10013","40.7188032533572, -74.0090829725856",714,4.5,10013,chinese
8ig0yf0003DAp4YOGTlbVg,Spicy Village,"68 Forsyth St, Ste B, New York, NY 10002","40.71695, -73.99327",773,4.0,10002,chinese
ebug8VzizRlgdK2fYRi-6A,Chai,"353 W 46th St, New York, NY 10036","40.7607, -73.98982",59,4.0,10036,chinese
zj4vqgljRhxwWlvttgFRKQ,wagamama - NoMad,"210 5th Ave, New York, NY 10010","40.74336, -73.98873",1010,3.5,10010,chinese
gcEMZjjqy5Ucnv_5Pv-q1g,Tasty Hand Pulled Noodles II,"648 9th Ave, New York, NY 10036","40.760537, -73.990782",370,4.0,10036,chinese
NXg-oNpx0GYNiErdHb8L5A,Awesum Dimsum,"160 E 23rd St, New York, NY 10010","40.7388534, -73.98367370212858",480,4.5,10010,chinese
7B2XMvV5uGuKyl19-HTSvg,Fogo de Chao Brazilian Steakhouse,"40 W 53rd St, New York, NY 10019","40.76109565929796, -73.9777744547922",1527,4.0,10019,chinese
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,"311 Church St, New York, NY 10013","40.719623, -74.003904",819,4.0,10013,chinese
Q1TpfbuPwKPFrNFyu-u2_g,Han Dynasty,"1 Dekalb Ave, Brooklyn, NY 11201","40.6911319610036, -73.9825977757573",369,3.5,11201,chinese
1zGj_OBB4Ne1BevScnWANQ,Yin Traditional Hot Pot,"23-10 Jackson Ave, Long Island City, NY 11101","40.745783, -73.945178",35,3.5,11101,chinese
mESab-FqL5QqSVsnX72asQ,Zen Ramen & Sushi,"150 W 36th street, New York, NY 10018","40.75177475474212, -73.98897630211589",2376,4.5,10018,chinese
Bb0h5Rs8ugSM2CjulRhfBw,Spicy Moon East Village,"328 E 6th St, New York, NY 10003","40.72674, -73.98722",572,4.5,10003,chinese
ynIx549QFj29o84y1RSGyw,Bao Bao Cafe,"61 Lexington Ave, Unit B, New York, NY 10010","40.740829, -73.983474",502,4.0,10010,chinese
pBIvJHn65iqlUh1L2tN-qg,TAO Downtown Restaurant,"92 9th Ave, New York, NY 10011","40.742543316070794, -74.00384559819703",1619,3.5,10011,chinese
J9UA6rzI5WW_cDGjwDnF5g,Tsurutontan Udon Noodle Brasserie,"21 E 16th St, New York, NY 10003","40.73678, -73.9910699",2192,4.0,10003,chinese
qEe7nIhPfEL6L0-VYhWRrA,Raku,"48 Macdougal St, New York, NY 10012","40.72728, -74.00252",741,4.5,10012,chinese
Q99VEcN9r1Qqmvnm5I03tw,WAU,"434 Amsterdam Ave, New York, NY 10024","40.78448, -73.97776",133,4.0,10024,chinese
xrnk8mgoV7up6fauVmugpw,Jun-Men Ramen Bar,"249 9th Ave, New York, NY 10001","40.748209, -74.00047",687,4.0,10001,chinese
SyvC0s3y0ZrtnLbwnvw7tw,Tim Ho Wan,"85 4th Ave, New York, NY 10003","40.731338, -73.990145",1827,3.5,10003,chinese
shwaY4v3fx9tjalvHVIBxQ,Tengri Tagh Uyghur Cuisine,"144 W 37th St, New York, NY 10018","40.75246221952214, -73.98871967056284",71,4.5,10018,chinese
3gqKLANaXNsHZnPDjKrcTg,Win Son,"159 Graham Ave, Brooklyn, NY 11206","40.70747, -73.94339",635,4.0,11206,chinese
7VqMGK9uwi0vKqOjdKyIUA,Catch NYC,"21 9th Ave, New York, NY 10014","40.740234, -74.006342",2656,3.5,10014,chinese
ONQRhDuWv0e9R5xOiI7YAA,Gyu-Kaku Japanese BBQ,"321 W 44th St, Unit 103, New York, NY 10036","40.75908, -73.98989",1333,4.0,10036,chinese
qhXIW0LDT4XsoN2IE6dZHg,Ahimsa,"204 E 38th St, New York, NY 10016","40.7478959, -73.9758638",186,4.5,10016,chinese
mDajKjZjRN4tVGEJFOgF9w,Wok 88,"1570 3rd Ave, New York, NY 10128","40.78042, -73.95322",325,3.5,10128,chinese
ItZ8CzZAGXGjB8_9HxDIXg,Grand Sichuan Eastern,"172 8th Ave, New York, NY 10011","40.74256, -74.00026",137,3.0,10011,chinese
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,"139 E 45th St, New York, NY 10017","40.75322, -73.97399",155,3.0,10017,chinese
WRPJeH3goSpj5ke3Pkrnfw,Burp Bowl Cafe,"134 E 27th St, New York, NY 10010","40.74183, -73.98271",269,4.5,10010,chinese
lgS9lE0Y9FhzT68zCj5QCw,Hunan Bistro,"96 3rd Ave, New York, NY 10003","40.73234, -73.9881",243,3.5,10003,chinese
2Bg8Jfl2FvH1unmvxNS0dQ,Sik Gaek,"49-11 Roosevelt Ave, Woodside, NY 11377","40.743485, -73.9148356",599,4.0,11377,chinese
bDsXyYwzk4I9_7l51D_gaA,Cafe Evergreen,"1367 1st Ave, New York, NY 10021","40.76891, -73.9556",211,3.5,10021,chinese
2tR7d61tBGNlGaJRYvrN0Q,Dumplings & Things,"45-26 46th St, Sunnyside, NY 11104","40.7425888323281, -73.9189697784327",192,3.5,11104,chinese
f_OiLWqldSmNy1MAvtWlPQ,Cyclo,"5-51 47th Ave, Long Island City, NY 11101","40.745714, -73.953549",616,4.0,11101,chinese
A5MHd0GjEb4P86UsNzUnig,SESAMO - Italian Asian Restaurant Hell's Kitchen NYC,"764 10th Ave, New York, NY 10019","40.765726, -73.990678",267,4.0,10019,chinese
GJZnf3B-ADjlCV1NXsHvGQ,Tang's Garden,"1328 3rd Ave, New York, NY 10021","40.7722574, -73.9589547",103,3.0,10021,chinese
2wVirrAVg3ltAFHoHeXHMQ,Dim Sum Palace,"59 2nd Ave, New York, NY 10003","40.7259, -73.98986",341,4.5,10003,chinese
Kqb7MjTPNkjPMoFRd-rWpw,MáLà Project,"122 1st Ave, New York, NY 10009","40.72713, -73.98542",831,4.0,10009,chinese
Dqu-5RxNbbpBsL1Ssht9Ng,Hunan Slurp,"112 1st Ave, New York, NY 10009","40.72669, -73.98563",248,4.0,10009,chinese
0IFDnYf3bhqxJR6hVrG7Gw,Top Thai Vintage,"55 Carmine St, New York, NY 10014","40.729907419973344, -74.00421380395268",764,4.5,10014,chinese
RkcQl4uEJWblWf4xX8ssqQ,Wa Jeal Sichuan Chili House,"1588 2nd Ave, New York, NY 10028","40.77536, -73.95317",435,3.5,10028,chinese
oFBgvlELwMtvqA0gcGr96g,Yong Kang Street,"1000 8th Ave, New York, NY 10019","40.767124, -73.983013",87,3.5,10019,chinese
l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,"239 E 53rd St, New York, NY 10022","40.75725, -73.96774",656,4.5,10022,chinese
inp9N7bo9zqQSa8h8UBhqg,Empire Szechuan,"193 Columbus Ave, New York, NY 10023","40.775683, -73.980178",268,2.5,10023,chinese
-VRnWGBVMovSS0Ijta_qyg,Dalongyi Hot Pot,"42-22 Crescent St, Long Island City, NY 11101","40.750168, -73.941345",5,5.0,11101,chinese
qY1o1MhoRyN84RRhUJtvpQ,Her Name Is Han,"17 E 31st St, New York, NY 10016","40.7462615966797, -73.984733581543",1607,4.5,10016,chinese
wcrra8bgoqXVcZpMM5fE1g,Fishmarket II,"171 Avenue A, New York, NY 10009","40.72835, -73.98204",18,5.0,10009,chinese
f_vDVYSk-VUnlGTvgtBwkQ,Noodlecraft,"10-39 47th Rd, Long Island City, NY 11101","40.74471, -73.95182",120,4.5,11101,chinese
qH8PVeddtVs9cKN2pwgdkQ,Hwa Yuan,"42 E Broadway, New York, NY 10002","40.7137, -73.99598",407,4.0,10002,chinese
1ctLdRJjP9m5QdL7ruYAzA,Herbs Thai Bistro,"251 E 45th St, Ste 1, New York, NY 10017","40.75193, -73.97099",213,3.5,10017,chinese
HScFap2SwbUlfC-QXVkxFA,Xi'an Famous Foods,"37 W 43rd, New York, NY 10036","40.755136, -73.982194",1682,4.0,10036,chinese
xZ96vaoL-cQjfotmUKtjJQ,Barn Joo 35,"34 W 35th St, New York, NY 10001","40.74964, -73.98582",2269,4.0,10001,chinese
PGeL1b4xNJggpZsHEGoxjg,Mr Chow,"121 Hudson St, New York, NY 10013","40.7162608674808, -74.00935559331678",442,3.0,10013,chinese
U0deo-JRQmHrru0uSf6QWA,Virgil's Real BBQ - New York,"152 W 44th St, Times Square, New York, NY 10036","40.75685, -73.9851",1761,3.5,10036,chinese
0Lnp_fi3gI2bfJ8RcMDfjg,Gen,"659 Washington Ave, Brooklyn, NY 11238","40.677639, -73.963485",295,4.0,11238,chinese
IIM-dzbOvg4x7h-AjHsq9Q,Bulbap Grill,"646 Manhattan Ave, Brooklyn, NY 11222","40.7243, -73.9509099",170,4.5,11222,chinese
rkeH5HJIuX7ZcOaYNum9xA,Wu's Wonton King,"165 E Broadway, New York, NY 10002","40.7139415501646, -73.9899386554248",424,3.5,10002,chinese
LTVNsNBh_0FI8MYrPfjRDQ,Jiang Nan,"103 Bowery, New York, NY 10002","40.7175581, -73.99498",36,4.5,10002,chinese
kesYSgOJW5krU6L8n9qQ4Q,Ichibantei,"401 E 13th St, New York, NY 10009","40.73063, -73.98275",266,4.0,10009,chinese
k0fnJRSV8tzM2bzkvFdlGg,Bonnie's,"398 Manhattan Ave, Brooklyn, NY 11211","40.71783, -73.94651",77,3.5,11211,chinese
v2783z5F7lkcltVwxJeT6w,Cho-Zen,"1553 2nd Ave, New York, NY 10028","40.77449, -73.95444",3,4.0,10028,chinese
-oj8yGjD32mIKQEOou-cKQ,New York Kimchi,"16 W 48th St, New York, NY 10036","40.75762940000175, -73.9792127116464",295,3.5,10036,chinese
jWEjgaj2SraChhtx3_deDA,Congee Dim Sum House,"207 Bowery, New York, NY 10002","40.72128, -73.99343",11,3.0,10002,chinese
EvAJBgBdgOt1jx1EufRN7w,Jin Ramen Upper West Side,"462 Amsterdam Ave, New York, NY 10024","40.7854, -73.97709",1035,4.0,10024,chinese
m2Zsy2UAkcDf0cRzk2Yoqw,Madame Vo,"212 E 10th St, New York, NY 10003","40.72925, -73.98612",976,4.0,10003,chinese
iHiEMvbpLzNYTMsd5-VnQw,Jacob Soul Food Restaurant,"373 Lenox Ave, New York, NY 10027","40.810025, -73.9439219",382,4.0,10027,chinese
LDScBEu3splSQlhGBEH2hg,Bao by Kaya,"570 Lexington Ave, New York, NY 10022","40.7569200941962, -73.9723208919168",204,4.0,10022,chinese
oyxk3hv9F7dGZGARmNDSYg,Zoob Zib Thai Authentic Noodle Bar,"460 9th Ave, New York, NY 10018","40.75438, -73.99536",401,4.0,10018,chinese
479rycCXZojMT9S0cl8Oxg,Yakiniku Gen,"250 E 52nd St, New York, NY 10022","40.75611, -73.96815",161,4.0,10022,chinese
mhhTORjUdXj-UIDjyGmhBg,Estiatorio Milos - Midtown New York,"125 W 55th St, New York, NY 10019","40.76355623699369, -73.97902511983438",1011,4.0,10019,chinese
SQT1chaH2EmwYgNvvodGLQ,Ocean Bay Seafood Restaurant,"83-02 Queens Blvd, Elmhurst, NY 11373","40.736896, -73.880196",67,3.5,11373,chinese
xEDD2ScBU3jHhWxlMC7dkQ,Nougatine at Jean-Georges,"1 Central Park W, New York, NY 10023","40.76891, -73.98176",1214,4.0,10023,chinese
62Kedrco374IuZ_OFb0BxA,3 Times,"818 Broadway, New York, NY 10003","40.73285, -73.99104",211,4.0,10003,chinese
qiw9Kgsu5YVGrQL_OeDmcQ,Hide-Chan Ramen,"248 E 52nd St, Fl 2, New York, NY 10022","40.75613, -73.9682",1371,3.5,10022,chinese
VpInBiE272MaN1Hi0DA-Zw,Sachi Asian Bistro,"713 2nd Ave, New York, NY 10016","40.7478, -73.97406",251,4.0,10016,chinese
iSjPBJRiWqrgxW7ZM3CGig,Birds of a Feather,"191 Grand St, Brooklyn, NY 11211","40.71442, -73.960441",524,4.0,11211,chinese
xtxcAUvrD4dWHJd0cwvW1A,JeJu Noodle Bar,"679 Greenwich St, New York, NY 10014","40.73304, -74.00734",827,4.5,10014,chinese
fbxOVzLvmIB13_5adb1hfQ,Our New Place,"242 E 79th St, New York, NY 10075","40.77347, -73.95576",15,4.5,10075,chinese
olRNNJCJ2TJvPRmjBiOcGA,Silky Kitchen,"137 E 13th St, New York, NY 10003","40.73297, -73.98829",275,4.5,10003,chinese
Xf6e3HaP0AgMBxY7dEDkOA,99 Favor Taste - New York,"285 Grand St, New York, NY 10002","40.7176199, -73.99249",2053,4.0,10002,chinese
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,"1557 Lexington Ave, New York, NY 10029","40.7879244458184, -73.948986355818",54,4.5,10029,chinese
wB62GwboLqg1UpGm-Qpz5Q,La Salle Dumpling Room West End,"37 West End Ave, New York, NY 10023","40.773196, -73.989616",1,5.0,10023,chinese
gXnC_aZR09BvqEQKGKFjBg,BCD Tofu House,"5W 32nd St, New York, NY 10001","40.747509, -73.986079",2304,4.0,10001,chinese
2LcsDUTlvovnFz-SEcSJTQ,Astoria Seafood,"37-10 33rd St, Long Island City, NY 11101","40.754, -73.9298699",862,4.0,11101,chinese
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,"3600 Broadway, Ste 3, New York, NY 10031","40.828384, -73.948674",1087,4.0,10031,chinese
xWUL-j6TQyKQHIfOtetu-Q,HanGawi,"12 E 32nd St, New York, NY 10016","40.746612323020926, -73.98476051936564",1315,4.0,10016,chinese
HDoJIH-qW9FqJ5WB-bKTqA,MIGHTY Bowl,"1109 Lexington Ave, New York, NY 10075","40.7738, -73.95945",141,4.5,10075,chinese
DsH2GQdj6lX-znyfDFFhhQ,Goody Fresh Dimsum,"513 6th Ave, New York, NY 10011","40.73699, -73.99744",39,4.5,10011,chinese
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,"342 E 6th St, New York, NY 10003","40.7264988089246, -73.9866526052356",1398,4.5,10003,chinese
pYC8aaoUcPp1FaPqVojS5g,Grand Master 95,"95 Chrystie St, New York, NY 10002","40.71776, -73.99422",41,5.0,10002,chinese
y_ylOQzCP-9D_4DcUIJ3jA,Shabu Tatsu East Village,"216 E 10th St, New York, NY 10003","40.729147, -73.985906",660,4.0,10003,chinese
Ig5-xwGEXMFssmwIvzxCRQ,Silky Kitchen,"30-02 39th Ave, Long Island City, NY 11101","40.7527653, -73.9333576",18,4.5,11101,chinese
VzstANC68PM1BbyOcDXEtw,Donburiya,"253 W 55th St, New York, NY 10019","40.76528, -73.98326",409,4.0,10019,chinese
5TX0X8w5ssIACU_pnBEq6g,Tony's Di Napoli,"147 W 43rd St, New York, NY 10036","40.75641, -73.98547",2389,4.0,10036,chinese
xLJnT-pB4VECJzmUf1Whpg,3 Times,"90 Clinton St, New York, NY 10002","40.718271, -73.985209",203,4.0,10002,chinese
7ZecxKox2SiVtsNDWphJZQ,Limani,"45 Rockerfeller Plz, New York, NY 10111","40.7593809598193, -73.9778140767212",491,3.5,10111,chinese
CgYWuNH0UHd5vp2vGgKflw,wagamama - Murray Hill,"605 3rd Ave, New York, NY 10158","40.74909, -73.9754",437,4.0,10158,chinese
